id,slug,name,kind,expectedCategory,actualCategoryIds,status
municipalities_094e7414e11a,mykonos-094e,Μύκονος,municipality,municipality,,OK
municipalities_0abaeb44cae9,malia-0aba,Μάλια,municipality,municipality,,OK
municipalities_0cae2c00b932,kolonaki-0cae,Κολωνάκι,municipality,municipality,,OK
municipalities_0cae5b3ad249,viannos-0cae,Βιάννος,municipality,municipality,,OK
municipalities_0d14e9726ecb,anavyssos-0d14,Ανάβυσσος,municipality,municipality,,OK
municipalities_0eb5ad956816,neos-kosmos-0eb5,Νέος Κόσμος,municipality,municipality,,OK
municipalities_0fab25c875e2,siteia-0fab,Σητεία,municipality,municipality,,OK
municipalities_0fd1d03201a0,mets-0fd1,Μετς,municipality,municipality,,OK
municipalities_0ffa5a36fefc,palaiochora-0ffa,Παλαιοχώρα,municipality,municipality,,OK
municipalities_1017b19e3550,nea-filadelfeia-1017,Νέα Φιλαδέλφεια,municipality,municipality,,OK
municipalities_10b14dbcbc1b,xanthi-10b1,Ξάνθη,municipality,municipality,,OK
municipalities_10b34011c7ab,stamata-10b3,Σταμάτα,municipality,municipality,,OK
municipalities_10c41fed1584,syros-10c4,Σύρος,municipality,municipality,,OK
municipalities_12398cf79798,xylokastro-eyrostini-1239,Ξυλόκαστρο - Ευρωστίνη,municipality,municipality,,OK
municipalities_138c7310c224,lykovrysi-138c,Λυκόβρυση,municipality,municipality,,OK
municipalities_14b2964f3eeb,keratsini-14b2,Κερατσίνι,municipality,municipality,,OK
municipalities_15e687326170,kastraki-15e6,Καστράκι,municipality,municipality,,OK
municipalities_1623a62b9782,peykochori-1623,Πευκοχώρι,municipality,municipality,,OK
municipalities_1719bd717428,malevizi-1719,Μαλεβίζι,municipality,municipality,,OK
municipalities_1760d194c086,ampelokipoi-1760,Αμπελόκηποι,municipality,municipality,,OK
municipalities_18794d3463a2,volvi-1879,Βόλβη,municipality,municipality,,OK
municipalities_1d2e36065111,leykada-1d2e,Λευκάδα,municipality,municipality,,OK
municipalities_1d4b51456d77,karpenisi-1d4b,Καρπενήσι,municipality,municipality,,OK
municipalities_1e15a9b9c22f,tilos-1e15,Τήλος,municipality,municipality,,OK
municipalities_1eedf0b4b9bd,perissa-1eed,Περίσσα,municipality,municipality,,OK
municipalities_1f26dbe948b9,pikermi-1f26,Πικέρμι,municipality,municipality,,OK
municipalities_1fbee9b0f2e3,aigina-1fbe,Αίγινα,municipality,municipality,,OK
municipalities_1ff64765be31,chalki-1ff6,Χάλκη,municipality,municipality,,OK
municipalities_20d3dae1213c,larisa-20d3,Λάρισα,municipality,municipality,,OK
municipalities_212cd83a627d,mytilini-212c,Μυτιλήνη,municipality,municipality,,OK
municipalities_21964f0d30dc,voyrvoyroy-2196,Βουρβουρού,municipality,municipality,,OK
municipalities_21a4cf6d5b03,nea-erythraia-21a4,Νέα Ερυθραία,municipality,municipality,,OK
municipalities_23828bbce235,patisia-2382,Πατήσια,municipality,municipality,,OK
municipalities_23af7cf13cb7,kos-23af,Κως,municipality,municipality,,OK
municipalities_2413d46e54f8,ymittos-2413,Υμηττός,municipality,municipality,,OK
municipalities_246c9a1bf42b,orestiada-246c,Ορεστιάδα,municipality,municipality,,OK
municipalities_25a63b7a432c,thasos-25a6,Θάσος,municipality,municipality,,OK
municipalities_2601b1f9b5a8,loytraki-perachora-ag-theodoroi-2601,Λουτράκι - Περαχώρα - Αγ. Θεόδωροι,municipality,municipality,,OK
municipalities_261961302eff,papagoy-cholargos-2619,Παπάγου - Χολαργός,municipality,municipality,,OK
municipalities_27bb87995f2c,kalamata-27bb,Καλαμάτα,municipality,municipality,,OK
municipalities_27d87fc31abf,korinthos-27d8,Κόρινθος,municipality,municipality,,OK
municipalities_27d97a869977,schoinoysa-27d9,Σχοινούσα,municipality,municipality,,OK
municipalities_27f1dfa74ddf,megalopoli-27f1,Μεγαλόπολη,municipality,municipality,,OK
municipalities_28f34c2c61ff,archanes-asteroysia-28f3,Αρχάνες - Αστερούσια,municipality,municipality,,OK
municipalities_2909a9376e1f,pilio-2909,Πήλιο,municipality,municipality,,OK
municipalities_2a5550d7f6f9,kamena-voyrla-2a55,Καμένα Βούρλα,municipality,municipality,,OK
municipalities_2ba5701b87ab,ampelokipoi-menemeni-2ba5,Αμπελόκηποι - Μενεμένη,municipality,municipality,,OK
municipalities_2bcfcb8b899f,psyrri-2bcf,Ψυρρή,municipality,municipality,,OK
municipalities_2bf842811a54,metsovo-2bf8,Μετσόβο,municipality,municipality,,OK
municipalities_2d28cc1df46e,agioi-anargyroi-2d28,Άγιοι Ανάργυροι,municipality,municipality,,OK
municipalities_2dbf77b73060,royf-2dbf,Ρουφ,municipality,municipality,,OK
municipalities_2e6aac1a10ea,kavoyrotrypes-2e6a,Καβουρότρυπες,municipality,municipality,,OK
municipalities_2f324ee27306,exarcheia-2f32,Εξάρχεια,municipality,municipality,,OK
municipalities_2ffafd41aa54,votanikos-2ffa,Βοτανικός,municipality,municipality,,OK
municipalities_30068cb262bd,istiaia-3006,Ιστιαία,municipality,municipality,,OK
municipalities_3059ca977111,karampoyrnaki-3059,Καραμπουρνάκι,municipality,municipality,,OK
municipalities_3345708eb61e,portaria-3345,Πορταριά,municipality,municipality,,OK
municipalities_339b513af1e5,irakleio-339b,Ηράκλειο,municipality,municipality,,OK
municipalities_3598a91927f2,makrinitsa-3598,Μακρινίτσα,municipality,municipality,,OK
municipalities_367507a29ecc,perama-3675,Πέραμα,municipality,municipality,,OK
municipalities_3976b9119f68,palaiokastritsa-3976,Παλαιοκαστρίτσα,municipality,municipality,,OK
municipalities_3a3d61a31c8f,gytheio-3a3d,Γύθειο,municipality,municipality,,OK
municipalities_3aeefc631d3e,peykakia-3aee,Πευκάκια,municipality,municipality,,OK
municipalities_3b0d7e6ae7e7,marathonas-3b0d,Μαραθώνας,municipality,municipality,,OK
municipalities_3cbd90a19d63,andros-3cbd,Άνδρος,municipality,municipality,,OK
municipalities_3ce43969ff54,lesvos-3ce4,Λέσβος,municipality,municipality,,OK
municipalities_3d9dbd89e718,glyfada-3d9d,Γλυφάδα,municipality,municipality,,OK
municipalities_3dd9311bd3cf,peyki-3dd9,Πεύκη,municipality,municipality,,OK
municipalities_3ebd848d109d,kastella-3ebd,Καστέλλα,municipality,municipality,,OK
municipalities_3f24476b7888,nikiti-3f24,Νικήτη,municipality,municipality,,OK
municipalities_3f3b35dfaf09,kaminia-3f3b,Καμίνια,municipality,municipality,,OK
municipalities_3f6a045ce221,agia-paraskeyi-3f6a,Αγία Παρασκευή,municipality,municipality,,OK
municipalities_402e7912632b,serifos-402e,Σέριφος,municipality,municipality,,OK
municipalities_40326566c574,nikaia-4032,Νίκαια,municipality,municipality,,OK
municipalities_4044fe56cffd,parga-4044,Πάργα,municipality,municipality,,OK
municipalities_409628a3ab17,kozani-4096,Κοζάνη,municipality,municipality,,OK
municipalities_4149fa79e27b,akropoli-4149,Ακρόπολη,municipality,municipality,,OK
municipalities_426a1844230a,leros-426a,Λέρος,municipality,municipality,,OK
municipalities_43ae67a78abe,agios-georgios-lasithioy-43ae,Άγιος Γεώργιος Λασιθίου,municipality,municipality,,OK
municipalities_444e7b37bb5a,koyfonisi-444e,Κουφονήσι,municipality,municipality,,OK
municipalities_447a33d90dfe,polygyros-447a,Πολύγυρος,municipality,municipality,,OK
municipalities_44f0c923cf66,skoytari-44f0,Σκουτάρι,municipality,municipality,,OK
municipalities_45e34fb512ae,peiraias-45e3,Πειραιάς,municipality,municipality,,OK
municipalities_4714f1907ab8,elliniko-4714,Ελληνικό,municipality,municipality,,OK
municipalities_48180ac7ab6a,kavala-4818,Καβάλα,municipality,municipality,,OK
municipalities_4a13189642f7,aggelochori-4a13,Αγγελοχώρι,municipality,municipality,,OK
municipalities_4a175944114f,kamari-4a17,Καμάρι,municipality,municipality,,OK
municipalities_4af77743f0e9,chios-4af7,Χίος,municipality,municipality,,OK
municipalities_4ce899ab5232,argyroypoli-4ce8,Αργυρούπολη,municipality,municipality,,OK
municipalities_4d3a6952ff1a,psychiko-4d3a,Ψυχικό,municipality,municipality,,OK
municipalities_4e5522991f15,pylos-nestoras-4e55,Πύλος - Νέστορας,municipality,municipality,,OK
municipalities_4e60225f7fa0,falasarna-4e60,Φαλάσαρνα,municipality,municipality,,OK
municipalities_4fc540cf4996,archaia-olympia-4fc5,Αρχαία Ολυμπία,municipality,municipality,,OK
municipalities_501ca30757a9,monemvasia-501c,Μονεμβασιά,municipality,municipality,,OK
municipalities_50332bb56229,elassona-5033,Ελασσόνα,municipality,municipality,,OK
municipalities_509e8926d849,areopoli-509e,Αρεόπολη,municipality,municipality,,OK
municipalities_50a65bde2637,ermioni-50a6,Ερμιόνη,municipality,municipality,,OK
municipalities_51534bbed11a,ekali-5153,Εκάλη,municipality,municipality,,OK
municipalities_51bdb5710c4f,ithaki-51bd,Ιθάκη,municipality,municipality,,OK
municipalities_52e9dfbeced3,neapoli-sykies-52e9,Νεάπολη - Συκιές,municipality,municipality,,OK
municipalities_531c931f5f7f,nikopoli-531c,Νικόπολη,municipality,municipality,,OK
municipalities_54bb39e9ab94,dafni-54bb,Δάφνη,municipality,municipality,,OK
municipalities_55021c83f2f3,mandra-eidyllia-5502,Μάνδρα - Ειδυλλία,municipality,municipality,,OK
municipalities_55c07bf61bfe,oia-55c0,Οία,municipality,municipality,,OK
municipalities_56af70d2af49,ptolemaida-56af,Πτολεμαΐδα,municipality,municipality,,OK
municipalities_56cba484379e,anafi-56cb,Ανάφη,municipality,municipality,,OK
municipalities_57c14c9b4c1f,naoysa-paros-57c1,Νάουσα Πάρος,municipality,municipality,,OK
municipalities_5a21ee6d3ece,skopelos-5a21,Σκόπελος,municipality,municipality,,OK
municipalities_5a61c4b30038,kordelio-eyosmos-5a61,Κορδελιό - Ευόσμος,municipality,municipality,,OK
municipalities_5aa1ce67a878,chaidari-5aa1,Χαϊδάρι,municipality,municipality,,OK
municipalities_5b04c25765e9,zagori-5b04,Ζαγόρι,municipality,municipality,,OK
municipalities_5b2ddd41014c,ydra-5b2d,Ύδρα,municipality,municipality,,OK
municipalities_5b32b43e93f7,santorini-5b32,Σαντορίνη,municipality,municipality,,OK
municipalities_5bc013791cf8,plaka-5bc0,Πλάκα,municipality,municipality,,OK
municipalities_5bdb3c34c767,toympa-5bdb,Τούμπα,municipality,municipality,,OK
municipalities_5c4c490c8c5a,galatsi-5c4c,Γαλάτσι,municipality,municipality,,OK
municipalities_5f283b2642e4,mpali-5f28,Μπαλί,municipality,municipality,,OK
municipalities_5f8e38dfed51,sikyonion-5f8e,Σικυωνίων,municipality,municipality,,OK
municipalities_616efd2a0d9b,koykaki-616e,Κουκάκι,municipality,municipality,,OK
municipalities_61eaea5bd3d9,ilisia-61ea,Ιλίσια,municipality,municipality,,OK
municipalities_6249e4ce05d5,arta-6249,Άρτα,municipality,municipality,,OK
municipalities_62af137be2d2,kissamos-62af,Κίσσαμος,municipality,municipality,,OK
municipalities_63befeea2643,valaoritoy-63be,Βαλαωρίτου,municipality,municipality,,OK
municipalities_658c27b3c4d6,galaxeidi-658c,Γαλαξείδι,municipality,municipality,,OK
municipalities_6629bbb9d95f,kasos-6629,Κάσος,municipality,municipality,,OK
municipalities_68933443b9ec,naoysa-6893,Νάουσα,municipality,municipality,,OK
municipalities_6919fbdafc9e,samothraki-6919,Σαμοθράκη,municipality,municipality,,OK
municipalities_69975f7e3686,mayrovoyni-6997,Μαυροβούνι,municipality,municipality,,OK
municipalities_6a5242e17dc2,soynio-6a52,Σούνιο,municipality,municipality,,OK
municipalities_6a56a10792f1,nayplio-6a56,Ναύπλιο,municipality,municipality,,OK
municipalities_6a80701acb8f,symi-6a80,Σύμη,municipality,municipality,,OK
municipalities_6af6e7b2b379,eretria-6af6,Ερέτρια,municipality,municipality,,OK
municipalities_6cef2b87b118,kastoria-6cef,Καστοριά,municipality,municipality,,OK
municipalities_6d137de68b2c,kea-6d13,Κέα,municipality,municipality,,OK
municipalities_6d3b56c27da3,peristeri-6d3b,Περιστέρι,municipality,municipality,,OK
municipalities_6d3e0429ac44,zagorochoria-6d3e,Ζαγοροχώρια,municipality,municipality,,OK
municipalities_6d7c9163781b,filiates-6d7c,Φιλιάτες,municipality,municipality,,OK
municipalities_6dbfac056088,thermi-6dbf,Θέρμη,municipality,municipality,,OK
municipalities_6dce5446e51c,filothei-6dce,Φιλοθέη,municipality,municipality,,OK
municipalities_6e0a80514433,kaytanzogleio-periochi-6e0a,Καυτανζόγλειο περιοχή,municipality,municipality,,OK
municipalities_7196d20fb090,igoymenitsa-7196,Ηγουμενίτσα,municipality,municipality,,OK
municipalities_719868db1f0f,karditsa-7198,Καρδίτσα,municipality,municipality,,OK
municipalities_72366b2ec926,sifnos-7236,Σίφνος,municipality,municipality,,OK
municipalities_7277cdde3ccf,zia-7277,Ζιά,municipality,municipality,,OK
municipalities_7352788b60b5,mikra-7352,Μίκρα,municipality,municipality,,OK
municipalities_73b3488dba8a,mesologgi-73b3,Μεσολόγγι,municipality,municipality,,OK
municipalities_743916b7b194,charilaoy-7439,Χαριλάου,municipality,municipality,,OK
municipalities_75ddb64a42fd,gyzi-75dd,Γύζη,municipality,municipality,,OK
municipalities_761b6508fb52,paxoi-761b,Παξοί,municipality,municipality,,OK
municipalities_761f6f2874f3,preveza-761f,Πρέβεζα,municipality,municipality,,OK
municipalities_768e95ff815f,loytro-768e,Λουτρό,municipality,municipality,,OK
municipalities_7709f485a990,megara-7709,Μέγαρα,municipality,municipality,,OK
municipalities_773b45e35a7d,peyka-773b,Πεύκα,municipality,municipality,,OK
municipalities_778d49aa06b7,agia-778d,Αγιά,municipality,municipality,,OK
municipalities_78251352f402,dodoni-7825,Δωδώνη,municipality,municipality,,OK
municipalities_78277dd83f2a,pyrgos-7827,Πύργος,municipality,municipality,,OK
municipalities_786b92402462,aigaleo-786b,Αιγάλεω,municipality,municipality,,OK
municipalities_786d04a0f1cf,mikrolimano-786d,Μικρολίμανο,municipality,municipality,,OK
municipalities_797866e61212,melissia-7978,Μελίσσια,municipality,municipality,,OK
municipalities_79c2791cab2a,vari-79c2,Βάρη,municipality,municipality,,OK
municipalities_7a743f4f2d77,tolo-7a74,Τολό,municipality,municipality,,OK
municipalities_7b6436cb2406,sikinos-7b64,Σίκινος,municipality,municipality,,OK
municipalities_7c02ce6807c9,apokoronoy-7c02,Αποκορώνου,municipality,municipality,,OK
municipalities_7e06ecfbbc32,gortyna-7e06,Γόρτυνα,municipality,municipality,,OK
municipalities_7e1691d5f08d,metaxoyrgeio-7e16,Μεταξουργείο,municipality,municipality,,OK
municipalities_7f2e13a4b7d2,donoysa-7f2e,Δονούσα,municipality,municipality,,OK
municipalities_7fd935ddd138,florina-7fd9,Φλώρινα,municipality,municipality,,OK
municipalities_80c55a9453fa,ano-petralona-80c5,Άνω Πετράλωνα,municipality,municipality,,OK
municipalities_843525938864,sepolia-8435,Σεπόλια,municipality,municipality,,OK
municipalities_847eab0fe55c,stalida-847e,Σταλίδα,municipality,municipality,,OK
municipalities_84c97cf0a61f,layreotiki-84c9,Λαυρεωτική,municipality,municipality,,OK
municipalities_856f4c0ff4e6,agia-varvara-856f,Αγία Βαρβάρα,municipality,municipality,,OK
municipalities_8571c9b3ef03,aigio-8571,Αίγιο,municipality,municipality,,OK
municipalities_86440bea9f1c,pylaia-chortiatis-8644,Πυλαία - Χορτιάτης,municipality,municipality,,OK
municipalities_8679714322fe,martioy-8679,Μαρτίου,municipality,municipality,,OK
municipalities_877c3bc81df5,syntagma-877c,Σύνταγμα,municipality,municipality,,OK
municipalities_8789afaef2a4,drama-8789,Δράμα,municipality,municipality,,OK
municipalities_88064bcfc221,kamatero-8806,Καματερό,municipality,municipality,,OK
municipalities_88475eea1332,anogeia-8847,Ανώγεια,municipality,municipality,,OK
municipalities_88d7451feb4f,pasalimani-88d7,Πασαλιμάνι,municipality,municipality,,OK
municipalities_89aa8cc05ac2,palaio-faliro-89aa,Παλαιό Φάληρο,municipality,municipality,,OK
municipalities_89c635fb5cca,adamantas-89c6,Αδάμαντας,municipality,municipality,,OK
municipalities_89f092af4fdd,limnos-89f0,Λήμνος,municipality,municipality,,OK
municipalities_8b6865e1bc7a,kalampaka-8b68,Καλαμπάκα,municipality,municipality,,OK
municipalities_8e551d6fe098,irakleia-8e55,Ηρακλειά,municipality,municipality,,OK
municipalities_8f7e81543417,patmos-8f7e,Πάτμος,municipality,municipality,,OK
municipalities_8f859bc809a7,volos-8f85,Βόλος,municipality,municipality,,OK
municipalities_8fb165d3aa1c,salamina-8fb1,Σαλαμίνα,municipality,municipality,,OK
municipalities_9110079bb855,polychrono-9110,Πολύχρονο,municipality,municipality,,OK
municipalities_91603d960254,eleysina-9160,Ελευσίνα,municipality,municipality,,OK
municipalities_9168baac00c3,pollonia-9168,Πολλώνια,municipality,municipality,,OK
municipalities_916c7fc5dbd0,kardamyli-916c,Καρδαμύλη,municipality,municipality,,OK
municipalities_9268ba4d6ee8,paros-9268,Πάρος,municipality,municipality,,OK
municipalities_927aa23a9fc7,kimolos-927a,Κίμωλος,municipality,municipality,,OK
municipalities_928b419eccb6,samos-928b,Σάμος,municipality,municipality,,OK
municipalities_949baf66ab53,ixia-949b,Ίξια,municipality,municipality,,OK
municipalities_96cb11c2edc9,lagonisi-96cb,Λαγονήσι,municipality,municipality,,OK
municipalities_96e3494c5454,polichni-96e3,Πολίχνη,municipality,municipality,,OK
municipalities_97b9bf0a5122,skiathos-97b9,Σκιάθος,municipality,municipality,,OK
municipalities_986a9c2ee700,zografoy-986a,Ζωγράφου,municipality,municipality,,OK
municipalities_9871842f9b03,stemnitsa-9871,Στεμνίτσα,municipality,municipality,,OK
municipalities_9881ef0d546d,sarti-9881,Σάρτη,municipality,municipality,,OK
municipalities_99d9186f1f31,agathonisi-99d9,Αγαθονήσι,municipality,municipality,,OK
municipalities_9a7f68490e58,vyronas-9a7f,Βύρωνας,municipality,municipality,,OK
municipalities_9c070c898016,ilioypoli-9c07,Ηλιούπολη,municipality,municipality,,OK
municipalities_9cb35779b9fc,patra-9cb3,Πάτρα,municipality,municipality,,OK
municipalities_9d384c0445ca,stayroypoli-9d38,Σταυρούπολη,municipality,municipality,,OK
municipalities_9db4da788e71,rodopoli-9db4,Ροδόπολη,municipality,municipality,,OK
municipalities_9eb3f53efc0e,sparti-9eb3,Σπάρτη,municipality,municipality,,OK
municipalities_9f6af8365720,grevena-9f6a,Γρεβενά,municipality,municipality,,OK
municipalities_a02aac135dae,amaliada-a02a,Αμαλιάδα,municipality,municipality,,OK
municipalities_a0cd23d8e321,matala-a0cd,Μάταλα,municipality,municipality,,OK
municipalities_a1757f1f5877,koropi-a175,Κορωπί,municipality,municipality,,OK
municipalities_a17e82e8b176,porto-cheli-a17e,Πόρτο Χέλι,municipality,municipality,,OK
municipalities_a1a685a55092,arkoi-a1a6,Αρκοί,municipality,municipality,,OK
